Quality	#1 ID	#2 ID	#1 String	#2 String
0	9045603	8925494	本人 確認 ページ の ログイン と パスワード を 忘れ て しまっ た 場合 は どう し たら よろしい でしょ う か	パスワード が 分から ず 、 本人 確認 書類 が アップ ロード 出来 ませ ん
1	8703837	5643624	本人 確認 の パスワード が 分から な ので ログイン 出来 ませ ん	書類 の アップ ロード 画面 へ 入れ ない
0	8703837	8719916	本人 確認 の パスワード が 分から な ので ログイン 出来 ませ ん	カード の 再 発行 を 行い たい の です が 、 メンバーズステーション に ログイン でき ませ ん
1	5211166	9577049	申込み 書類 の アップ ロード 画面 に ログイン でき ない	本人 確認 アップ ロード 、 パスワード 書き 間違え 、 パスワード 忘れ た 方 へ の パスワード わから ない
0	5211166	1410645	申込み 書類 の アップ ロード 画面 に ログイン でき ない	本人 確認 アップ ロード の ファイル 選択 ボタン が 反応 せ ず 、 アップ ロード が でき ませ ん
1	1397481	3288017	何 回 か チャレンジ し て ます が 、 本人 確認 の アップ ロード の ページ に 、 行け ませ ん パスワード が ちがい ます 、 と なり ます	本人 確認 書類 相違 で アップ ロード 不可
0	1397481	9442368	何 回 か チャレンジ し て ます が 、 本人 確認 の アップ ロード の ページ に 、 行け ませ ん パスワード が ちがい ます 、 と なり ます	メアド を 変更 し たい
1	7151497	9984514	本人 確認 書類 を アップ ロード する の に 必要 な と パスワード を メモ し 忘れ て しまい 出来 なく なっ て しまっ た の です が どの よう に し たら 良い でしょ う か	本人 確認 ページ の パスワード 何 度 いれ て も 無効 です と なり ます
0	7151497	9276266	本人 確認 書類 を アップ ロード する の に 必要 な と パスワード を メモ し 忘れ て しまい 出来 なく なっ て しまっ た の です が どの よう に し たら 良い でしょ う か	メルアド の パスワード を 変え たい
1	5643624	7909433	書類 の アップ ロード 画面 へ 入れ ない	本人 確認 ページ の パスワード を 忘れ た 方 を クリック し て も また パスワード を 求め られ 、 困っ て い ます
0	5643624	0235470	書類 の アップ ロード 画面 へ 入れ ない	データ の 購入 方法
1	7244829	3288017	本人 確認 アップ ロード に 進も う と し た 際 、 または パスワード が 間違っ て い ます と なり 進め ませ ん	本人 確認 書類 相違 で アップ ロード 不可
0	7244829	8835847	本人 確認 アップ ロード に 進も う と し た 際 、 または パスワード が 間違っ て い ます と なり 進め ませ ん	オプション の 解約 は いつ まで に 行え ば いい です か
1	0791627	5341477	お 申し込み 完了 画面 に 記載 の ログイン ／ パスワード を お 控える の を 忘れ て 本人 確認 ページ へ ログイン でき ない	本人 確認 書類 の アップデート を し たい の です が 、 パスワード を 入力 し て も ログイン でき ませ ん
0	0791627	0746949	お 申し込み 完了 画面 に 記載 の ログイン ／ パスワード を お 控える の を 忘れ て 本人 確認 ページ へ ログイン でき ない	利用 明細 を 確認 する に は どこ で 確認 すれ ば いい です か
1	3288017	0635266	本人 確認 書類 相違 で アップ ロード 不可	本人 確認 書類 アップ ロード ＆ アカウント 確認 用 の 忘れ た
0	3288017	8765167	本人 確認 書類 相違 で アップ ロード 不可	メンバーズステーション で データ シェア の 設定 が でき ます か
1	5902722	0791627	本人 確認 を 提出 し たい が 、 が 違い ます と なっ て ログイン が でき ない	お 申し込み 完了 画面 に 記載 の ログイン ／ パスワード を お 控える の を 忘れ て 本人 確認 ページ へ ログイン でき ない
0	5902722	8835847	本人 確認 を 提出 し たい が 、 が 違い ます と なっ て ログイン が でき ない	オプション の 解約 は いつ まで に 行え ば いい です か
1	9175496	2280253	本人 確認 の パスワード が 不明	本人 確認 画面 意 ログイン 出来 ない
0	9175496	6252677	本人 確認 の パスワード が 不明	楽天 を いれ て も 、 メンバーズステーション に ログイン でき ませ ん
1	9984514	0320084	本人 確認 ページ の パスワード 何 度 いれ て も 無効 です と なり ます	本人 確認 の と パスワード を 入れ て も 無効 と 表示 さ れる
0	9984514	8394838	本人 確認 ページ の パスワード 何 度 いれ て も 無効 です と なり ます	データ シェア の やり方 を 知り たい
1	3996317	9045603	本人 確認 ページ が パスワード が エラー に なる の です が	本人 確認 ページ の ログイン と パスワード を 忘れ て しまっ た 場合 は どう し たら よろしい でしょ う か
0	3996317	5044723	本人 確認 ページ が パスワード が エラー に なる の です が	タブレット で 使用 し たい ので 、 通話 から データ なし ） に し たい
1	7909433	5391622	本人 確認 ページ の パスワード を 忘れ た 方 を クリック し て も また パスワード を 求め られ 、 困っ て い ます	本人 書類 の パスワード は どこ で 確認 でき ます か
0	7909433	7014624	本人 確認 ページ の パスワード を 忘れ た 方 を クリック し て も また パスワード を 求め られ 、 困っ て い ます	運転 免許 証 は 裏面 の 記載 も 必要 です か
1	5117176	6574218	本人 確認 の ログイン で パスワード が 何 回 試し て も 違う と なり 進め ない です	本人 確認 書類 を 提出 しよ う と し た ところ ログイン が 弾か れ て しまい ログイン が でき ませ ん
0	5117176	5526349	本人 確認 の ログイン で パスワード が 何 回 試し て も 違う と なり 進め ない です	メンバーズステーション で サイズ の 変更 が 可能 です か
1	8948857	6574218	本人 確認 の アップ ロード は どこ から でき ます か	本人 確認 書類 を 提出 しよ う と し た ところ ログイン が 弾か れ て しまい ログイン が でき ませ ん
0	8948857	3695538	本人 確認 の アップ ロード は どこ から でき ます か	本人 確認 不備 で 返っ て き まし た
1	9577049	5391622	本人 確認 アップ ロード 、 パスワード 書き 間違え 、 パスワード 忘れ た 方 へ の パスワード わから ない	本人 書類 の パスワード は どこ で 確認 でき ます か
0	9577049	6467155	本人 確認 アップ ロード 、 パスワード 書き 間違え 、 パスワード 忘れ た 方 へ の パスワード わから ない	ポイント 口座 を 一つ に まとめ たい です
1	5341477	2815948	本人 確認 書類 の アップデート を し たい の です が 、 パスワード を 入力 し て も ログイン でき ませ ん	本人 確認 の ページ に 何 度 も 入力 し て も ログイン でき ませ ん ！
0	5341477	0952202	本人 確認 書類 の アップデート を し たい の です が 、 パスワード を 入力 し て も ログイン でき ませ ん	データ 容量 の 変更 に 料金 は かかり ます か
1	5391622	5341477	本人 書類 の パスワード は どこ で 確認 でき ます か	本人 確認 書類 の アップデート を し たい の です が 、 パスワード を 入力 し て も ログイン でき ませ ん
0	5391622	5732689	本人 書類 の パスワード は どこ で 確認 でき ます か	ユーザー が 分から ない ので 、 教え て 頂け ませ ん か
1	6961681	9313686	本人 確認 の ログイン パスワード を 控える こと が でき て い ない です	書類 の ページ に ログイン でき ない です
